status_id,status_message,link_name,status_type,status_link,status_time,num_likes,num_comments,num_shares
15087023444_10151580419358445,b'Introducing the Nike #FreeFlyknit. Designed for super natural performance with revolutionary second-skin fit.\n\nhttp://swoo.sh/freeflyknit',"b""Nike's cover photo""",photo,https://www.facebook.com/nike/photos/a.10150558176313445.388217.15087023444/10151580419308445/?type=3,2013-07-17 02:01:17,0,2106,4069
15087023444_10151579783583445,b'Innovation is the antidote to limits. \r\n\r\nIntroducing the Nike #FreeFlyknit. Designed for super natural performance with revolutionary second-skin fit.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151579783513445/?type=3,2013-07-16 16:26:14,0,1362,5964
15087023444_10151551067573445,b'and so it begins...',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151551067488445/?type=3,2013-06-30 20:50:02,0,6161,12702
15087023444_10151550956663445,,"b""Nike's cover photo""",photo,https://www.facebook.com/nike/photos/a.10150558176313445.388217.15087023444/10151550956643445/?type=3,2013-06-30 19:27:07,0,524,451
15087023444_10151518625808445,"b'In 2011, artist and lifelong sneaker lover, Matt Stevens created the MAX100, a series of 100 illustrations to celebrate his favorite sneaker, the Air Max 1. Now, Matt interprets the heritage and evolution of the Air Max 1, 90, 95, and 97 to further celebrate the reinvention of these icons. Presenting the #AIRMAX project.'",b'Nike Sportswear x Matt Stevens Present: #AIRMAX',photo,https://www.facebook.com/nike/photos/a.10151518602528445.1073741825.15087023444/10151518603268445/?type=3,2013-06-13 11:32:59,0,556,1410
15087023444_10151511324813445,b'Command the clay. \nLeave your legacy. \nNike Tennis',"b""Nike's cover photo""",photo,https://www.facebook.com/nike/photos/a.10150558176313445.388217.15087023444/10151511324758445/?type=3,2013-06-09 11:26:06,0,440,180
15087023444_10151494681333445,b'Legends live forever.',b'Nike+ Run Club',photo,https://www.facebook.com/nikerunning/photos/a.73446537975.74592.65604112975/10151584218297976/?type=3,2013-05-30 17:16:24,0,388,353
15087023444_10151491252953445,b'A New Breed of Attack has arrived.\r\nhttp://youtu.be/WYVeAFAZ0ac',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151491252863445/?type=3,2013-05-28 15:44:09,0,2587,12360
15087023444_10151403531633445,"b""Don't let Flexibility slip away.\n\nhttp://gonike.me/ToyClaw""","b""Nike's cover photo""",photo,https://www.facebook.com/nike/photos/a.10150558176313445.388217.15087023444/10151403531568445/?type=3,2013-04-01 21:21:31,0,902,3320
15087023444_183026855178682,b'The Legend Grows.\n\nEric Koston is back for seconds in his latest signature shoe from Nike Skateboarding.',b'Nike SB: Eric Koston 2 - The Legend Grows',link,http://www.youtube.com/watch?v=EF8tYticbdk,2013-03-26 13:46:45,0,178,975
15087023444_557667110918892,b'What would you do with five extra years to live?',b'5 Extra Years',video,http://www.youtube.com/watch?v=JGskDRV4t0g,2013-02-28 15:32:31,0,359,560
15087023444_339953359446797,,b'Nike Football',photo,https://www.facebook.com/usnikefootball/photos/a.341713795720.336852.57460905720/10152512413580721/?type=3,2013-02-03 22:52:44,0,613,1425
15087023444_134444546719588,b'The world gets a taste of what comes after speed. The Mercurial Vapor IX hits the pitch today. Don\xe2\x80\x99t just be fast. Be Mercurial.',b'Nike Football: Vapor Trail',video,http://www.youtube.com/watch?v=uGOU8X2JZbc,2013-01-19 09:10:01,0,446,2428
15087023444_518438561520396,b'Earthquakes shake. Bakers bake. Kobe Bryant shakes and bakes.',b'Nike Basketball: #COUNTONKOBE',link,http://www.youtube.com/watch?v=shx0iu-TC6w,2013-01-17 16:27:39,0,212,819
15087023444_10151249140358445,"b'Nike visible air took its first steps in 1987, and Air Max never looked back. The evolution of the revolution continues with Engineered Mesh.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151249140313445/?type=3,2013-01-16 11:40:19,0,732,5217
15087023444_117200838454020,"b'Rory, meet Tiger. Tiger, meet Rory.'",b'Nike Golf: No Cup Is Safe',link,http://www.youtube.com/watch?v=2NCDYjHtEcU,2013-01-14 11:22:14,0,198,894
15087023444_10151197174453445,b'Elevate from AF1 to LF1. An icon reborn in Hyperfuse and Lunarlon. Take Force into the future.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151197174363445/?type=3,2012-12-13 17:00:09,0,1561,7445
15087023444_10151179566003445,b'Most shoes are unveiled; the Kobe 8 is unleashed.',b'Nike Introduces the Kobe 8 System',photo,https://www.facebook.com/nike/photos/a.10151179552558445.462241.15087023444/10151179552753445/?type=3,2012-11-30 18:21:48,0,431,1392
15087023444_10151167613883445,b'Transform with these tools of the trade.  Calvin Johnson tested. MEGATRON approved. \n\nAvailable Friday.',b'The Nike CJ81 Collection inspired by Megatron.',photo,https://www.facebook.com/nike/photos/a.10151167594988445.460489.15087023444/10151167595028445/?type=3,2012-11-21 19:21:39,0,694,2862
15087023444_10151148048808445,"b'Defy the elements in the Nike CR Saturday Jacket, Twill Terrain Pant and Nike Woodridge Supreme 6. \n\nExplore the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048808445/?type=3,2012-11-07 19:31:48,0,33,339
15087023444_10151148048948445,"b'Stand out in the striking black, blue and pink fusion of the CR Nike5 Gato.\n\nGet the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048948445/?type=3,2012-11-07 19:31:48,0,8,36
15087023444_10151148048253445,b'Cristiano and Pepe.     \n\nThe CR7 Collection.\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048253445/?type=3,2012-11-07 19:31:48,0,30,130
15087023444_10151148049173445,"b""Cristiano's signature CR Mercurial Vapor VIII Boot is reworked in classic black and white, complimented by a pink plate fading upward from pink to blue. \n\nFind out more about the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS""",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148049173445/?type=3,2012-11-07 19:31:48,0,117,1090
15087023444_10151148048578445,b'Style anywhere with the Twill Terrain Pants and CR N98Fleece. \n\nGet the CR7 Collection: \n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048578445/?type=3,2012-11-07 19:31:48,0,18,239
15087023444_10151148048348445,"b'Always look good with the Nike Wardour Max I, CR N98 Fleece, CR Core Tee, CR Saturday Jacket and CR LS Crew. \n\nGet the CR7 Collection: \n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048348445/?type=3,2012-11-07 19:31:48,0,12,170
15087023444_10151148049123445,b'The CR Mercurial Vapor VIII Boot is built to perform. Explore the CR7 Collection.\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148049123445/?type=3,2012-11-07 19:31:48,0,4,55
15087023444_10151148049063445,b'Claim the street with the CR Nike5 Gato. \n\nCheck out every facet of the CR7 Collection here:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148049063445/?type=3,2012-11-07 19:31:48,0,77,615
15087023444_10151148048738445,b'Look sharp in the CR Core Tee and Nike CR Saturday Jacket.\n\nGet the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048738445/?type=3,2012-11-07 19:31:48,0,56,263
15087023444_10151148080338445,b'Off-Pitch personality with the Nike Wardour Max I. \n\nFind out more about the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048168445/?type=3,2012-11-07 19:31:48,0,43,345
15087023444_10151148048888445,"b'Perform inspired with the CR Mercurial Vapor VIII, CR Mercurial Lite Guard, CR Prestige Ball and CR SS Training Top. \n\nGet to know the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048888445/?type=3,2012-11-07 19:31:48,0,91,963
15087023444_10151148048453445,b'Clean style with the CR Tennis Classic. The CR7 Collection. \n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048453445/?type=3,2012-11-07 19:31:48,0,70,536
15087023444_10151148048658445,"b'Training in style with the CR Mercurial Vapor VIII, CR Nike5 Gato, CR Mercurial Lite Guard, CR Prestige Ball, CR SS Training Top and CR Cheyenne Backpack.\n\nGet the CR7 Collection: \n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048658445/?type=3,2012-11-07 19:31:48,0,123,1493
15087023444_10151148049253445,"b'The CR7 core tee combines Cristiano\xe2\x80\x99s \xe2\x80\x9cLove To Win, Hate To Lose\xe2\x80\x9d attitude with ornate Portuguese calligraphy that speaks to Cristiano\xe2\x80\x99s heritage. \n\nFind out more about the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS'",b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148049253445/?type=3,2012-11-07 19:31:48,0,23,188
15087023444_10151148048283445,b'Cristiano in the studio. Performance inspired by individuality and a dedication to perfection.\n\nGet the CR7 Collection:\n\nEurope:\nhttp://gonike.me/NikeCR7CollectionEU\n\nU.S.:\nhttp://go.nike.com/NikeCR7CollectionUS',b'CR7 Collection',photo,https://www.facebook.com/nike/photos/a.10151148048118445.457699.15087023444/10151148048283445/?type=3,2012-11-07 19:31:48,0,14,268
15087023444_10151140376503445,"b'Every city. Every game. All over the country. Using sensors in the soles, Nike+ Basketball tracks every move and syncs directly to your iPhone, letting you know exactly how high, how quick and how hard you play, no matter where you are.\n\nhttp://gonike.me/LeBronXPressure'",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376503445/?type=3,2012-11-02 09:35:50,0,25,116
15087023444_10151140376768445,"b""Forged by time, heat and pressure, the diamond inspires LeBron James' tenth Nike signature shoe.\n\nhttp://gonike.me/LeBronXPressure""",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376768445/?type=3,2012-11-02 09:35:50,0,5,63
15087023444_10151140376583445,b'Own road games with nimble explosiveness. The lightweight injected Phylon midsole is nearly one ounce lighter than the traditional Phylon midsole. The LeBron X+ Pressure is now available. \n\nhttp://gonike.me/LeBronXPressure',b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376583445/?type=3,2012-11-02 09:35:50,0,4,21
15087023444_10151140376543445,"b""The home court can't come with you, but the advantage can. With the dynamic fit and excellent lockdown of Flywire technology, the LeBron X+ gives you that advantage. Available to the world. \n\nhttp://gonike.me/LeBronXPressure""",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376543445/?type=3,2012-11-02 09:35:50,0,29,271
15087023444_10151140376888445,b'Laces locked. The hunt continues. Out of Miami and coming to a city near you. The LeBron X+ Pressure. \n\nhttp://gonike.me/LeBronXPressure',b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376888445/?type=3,2012-11-02 09:35:50,0,4,60
15087023444_10151140376698445,"b""Champions win anywhere. The road won't know what hit it. Feel the future now:\n\nhttp://gonike.me/LeBronXPressure""",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376698445/?type=3,2012-11-02 09:35:50,0,122,1364
15087023444_10151140376793445,"b'Every colorway tells a story. In 2010, LeBron switched to No. 6 to match his Olympic uniform number.\n\nhttp://gonike.me/LeBronXPressure'",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376793445/?type=3,2012-11-02 09:35:50,0,3,32
15087023444_10151140376628445,"b'The full-length, visible Nike Zoom unit provides low profile maximum cushioning with a soft and responsive feel under the entire footbed as well as a unique aesthetic. Check out every facet of the LeBron X+ Pressure here: \n\nhttp://gonike.me/LeBronXPressure'",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376628445/?type=3,2012-11-02 09:35:50,0,5,16
15087023444_10151140376648445,"b'The game doesn\xe2\x80\x99t care about homecourt advantage. Only performance. As the first signature basketball shoe featuring Nike+ Basketball technology, the LeBron X+ tracks and measures performance, while an app provides feedback. Meet your new personal coach: \n\nhttp://gonike.me/LeBronXPressure'",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376648445/?type=3,2012-11-02 09:35:50,0,8,54
15087023444_10151140399523445,"b'Home or away, the game is still the same. Quick enough for guards. Sturdy enough for bigs. The hold of Flywire, the comfort of Zoom Air and the strength of Hyperfuse connect to become unbreakable. Explore the LeBron X+ Pressure: \n\nhttp://gonike.me/LeBronXPressure'",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376483445/?type=3,2012-11-02 09:35:50,0,37,218
15087023444_10151140376918445,b'Silence the crowd. Get to know the LeBron X+ Pressure. \n\nhttp://gonike.me/LeBronXPressure',b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376918445/?type=3,2012-11-02 09:35:50,0,118,588
15087023444_10151140376728445,b'A window on the outsole lets you see the innovative cushioning inside. LeBron is ready to hit the road. Are you? \n\nhttp://gonike.me/LeBronXPressure',b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376728445/?type=3,2012-11-02 09:35:50,0,3,33
15087023444_10151140376838445,"b""Frosty grill for a game so cold. Don't take it on the road. Take it to the road. Find out more about the LeBron X+ Pressure. \n\nhttp://gonike.me/LeBronXPressure""",b'Nike LeBron X+ Pressure',photo,https://www.facebook.com/nike/photos/a.10151140376428445.456400.15087023444/10151140376838445/?type=3,2012-11-02 09:35:50,0,2,24
15087023444_10151136876303445,"b""With a well-rounded toe box to match the King's well-rounded game, the LeBron X is capped off with a signature swoosh.""",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136876303445/?type=3,2012-10-30 19:47:55,0,7,51
15087023444_10151136903728445,"b'King James ushers in a new campaign with a special, gold-themed LeBron X, paying tribute to the team\xe2\x80\x99s Championship.'",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136875603445/?type=3,2012-10-30 19:47:55,0,123,570
15087023444_10151136876503445,"b'Super-strong, ultra-lightweight Flywire cables\xe2\x80\x94designed to move naturally with the body\xe2\x80\x94tighten during quick cuts and sudden changes of direction, enhancing support and lockdown when you need it.'",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136876503445/?type=3,2012-10-30 19:47:55,0,1,11
15087023444_10151136876158445,b'Stamped for greatness. Glittered in gold.',b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136876158445/?type=3,2012-10-30 19:47:55,0,1,19
15087023444_10151136876618445,"b'The hold of Flywire, the comfort of Zoom Air and the strength of Hyperfuse connect to become unbreakable.'",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136876618445/?type=3,2012-10-30 19:47:55,0,39,409
15087023444_10151136875988445,"b'The full-length visible Nike Zoom unit is engineered specifically for LeBron, delivering a perfect combination of impact, protection and responsiveness.'",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136875988445/?type=3,2012-10-30 19:47:55,0,2,8
15087023444_10151136876793445,b'Hyperfuse upper with dynamic flywire cables combine for lightweight support and lockdown fit.',b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136876793445/?type=3,2012-10-30 19:47:55,0,2,7
15087023444_10151136875848445,"b""A third MVP billing catapulted LeBron into an exclusive club; he's now one of only 7 players to win 3 of the coveted trophies.""",b'The Nike Lebron X Ring Ceremony',photo,https://www.facebook.com/nike/photos/a.10151136875468445.455796.15087023444/10151136875848445/?type=3,2012-10-30 19:47:55,0,6,18
15087023444_10151136266438445,"b'Stay connected, motivated, and on track. Nike+ Kinect Training takes your fitness further by allowing you to compete in challenges and share encouragement with friends.\n\nAvailable now:\nhttp://gonike.me/NikePlus_KinectTraining'",b'Nike+ Presents Kinect Training for XBOX 360',photo,https://www.facebook.com/nike/photos/a.10151136160828445.455690.15087023444/10151136160913445/?type=3,2012-10-30 11:03:58,0,15,33
15087023444_10151136266438445,b'Personalized training. Real-time coaching. All from your own living room. Nike+ Kinect Training for XBOX 360 has arrived:\n\nhttp://gonike.me/NikePlus_KinectTraining',b'Nike+ Presents Kinect Training for XBOX 360',photo,https://www.facebook.com/nike/photos/a.10151136160828445.455690.15087023444/10151136160913445/?type=3,2012-10-30 11:03:58,0,107,202
15087023444_10151122704978445,"b'A custom hood means more comfort and less excuses not to train. With the Nike Vapor Windrunner, there is no reason not to get up, get out and get running. http://gonike.me/VaporMen'",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122704978445/?type=3,2012-10-21 16:22:31,0,5,26
15087023444_10151122704718445,"b'Trey Hardee trains year-round. He can\xe2\x80\x99t worry about the weather. He turns to the Nike Vapor Windrunner jacket, customized to cut out the elements. \n\nAvailable now:\nhttp://gonike.me/VaporMen'",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122704718445/?type=3,2012-10-21 16:22:31,0,39,149
15087023444_10151122704898445,b'Stay dry. Stay visible. Keep running. Defy the elements with the Nike Vapor Windrunner jacket for men. http://gonike.me/VaporMen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122704898445/?type=3,2012-10-21 16:22:31,0,2,2
15087023444_10151122705078445,"b'Cold, drenching rain? No problem. Don\xe2\x80\x99t let weather stand in the way of a run. Nike Vapor Windrunner is your shield against the storm. Feel the protection power of Storm-FIT.'",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122705078445/?type=3,2012-10-21 16:22:31,0,3,10
15087023444_10151122705168445,b'Protection in the storm. Visibility in the dark. Find comfort in all conditions with the Nike Vapor Windrunner for women. http://gonike.me/VaporWomen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122705168445/?type=3,2012-10-21 16:22:31,0,9,18
15087023444_10151122710943445,"b'Bring on the rain. Bring on the wind. Kill the lights. The Nike Vapor Windrunner jacket means Allyson Felix is ready, no matter what the weather throws at her. \n\nAre you?\nhttp://gonike.me/VaporWomen'",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122704598445/?type=3,2012-10-21 16:22:31,0,10,46
15087023444_10151122225618445,b'Detachable. Durable. Customized fit. The hood gives excellent coverage for when the storm is overhead. Brave all conditions with the Nike Element Shield Max jacket for women.\n\nhttp://gonike.me/ShieldMaxWomen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225618445/?type=3,2012-10-21 09:59:13,0,2,5
15087023444_10151122233013445,"b""Winter weather doesn't scare Allyson Felix. She defies the worst forecast with the Nike Element Shield Max jacket for women. \n\nAvailable now:\nhttp://gonike.me/ShieldMaxWomen""",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225208445/?type=3,2012-10-21 09:59:13,0,11,52
15087023444_10151122225553445,b'The dark will never dull this shine. The Nike Element Shield Max jacket for women brings a glow into the night with reflective elements that remain visible in low-light conditions. \n\nhttp://gonike.me/ShieldMaxWomen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225553445/?type=3,2012-10-21 09:59:13,0,2,14
15087023444_10151122225488445,"b'Train anytime, anywhere. Stay lit up regardless of low light with the Nike Element Shield Max jacket for men. \n\nhttp://gonike.me/ShieldMaxMen'",b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225488445/?type=3,2012-10-21 09:59:13,0,7,30
15087023444_10151122225323445,b'Breathable protection. Custom coverage. Trey Hardee beats the weather with the Nike Element Shield Max jacket for men. \n\nAvailable now: http://gonike.me/ShieldMaxMen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225323445/?type=3,2012-10-21 09:59:13,0,17,42
15087023444_10151122225393445,b'Zone shield fabrication. Wind and water resistant. Stay warm and dry inside the Nike Element Shield Max jacket. Weather doesn\xe2\x80\x99t stand a chance. \n\nhttp://gonike.me/ShieldMaxMen',b'Defy The Elements. The Nike Running Holiday Collection.',photo,https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151122225393445/?type=3,2012-10-21 09:59:13,0,8,16
15087023444_10151105210433445,"b'Nike+ FuelBand tracks your all-day activity and helps you do more.\r\n\r\nIntroducing the Nike+ FuelBand White Ice and Black Ice.\r\n\r\nComing to Nike and Apple stores, and available online in the US, UK and Canada 10.31.12.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151105210373445/?type=3,2012-10-09 09:03:41,0,376,1220
15087023444_193902347411389,b'The true heart of champions.\nThe power of 1 Billion Strong.\nTime to #BleedBlue.',b'NIKE: PARALLEL JOURNEYS',video,http://www.youtube.com/watch?v=zek1PqGSll0&list=PLNqKTn4CuEXd7OMFbxMvkWGmX4SnxfCAy,2012-10-02 08:29:44,0,71,234
15087023444_10151075277198445,b'Speed suits up on Sunday. Fast is faster.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151075277168445/?type=3,2012-09-16 11:00:19,0,272,1596
15087023444_10151063707233445,b'Forget tomorrow. Play for today.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151063707173445/?type=3,2012-09-07 11:00:07,0,299,441
15087023444_10151054409658445,"b'Explore 30 years of Air Force 1 with 1thology.\r\nCheck out over 1,000 AF1s by year, style, color or material.\r\nBuild and share your collection. http://gonike.me/1thology'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151054409613445/?type=3,2012-08-31 15:30:41,0,627,5807
15087023444_10151026192468445,"b'Greatness is for all of us. On 8.12, the world proved it. A shattered record now means a bigger challenge lies ahead. Be ready.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151026192413445/?type=3,2012-08-17 17:47:04,0,198,241
15087023444_10151015068353445,b'13 Stars Shine For 50. #findgreatness',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151015068318445/?type=3,2012-08-12 11:06:51,0,469,2490
15087023444_10151011549443445,b'Fortune favors the fearless. #findgreatness',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151011549398445/?type=3,2012-08-10 16:38:46,0,205,1035
15087023444_193754090756177,"b'Today is the day to find your greatness.\n\nWhether running through your town, training with a team, playing with your friends or just on the move, get out there and get after your favorite sport with Nike+.\n\nMake it the most active day ever and find your greatness.\n\nAll you have to do is bring your game with Nike+, sync your stats and share your greatness story with the world.\n\nShare your story by posting photos of your activity and results to this Facebook event page wall or tagging them with #findgreatness on Instagram and Twitter. \n \nNIKE+\nTo learn more visit one of the following links:\nNike+ FuelBand: http://gonike.me/fuelband812\nNike+ Running: http://gonike.me/running812\nNike+ Basketball: http://gonike.me/basketball812\nNike+ Training: http://gonike.me/training812\n\nTERMS & CONDITIONS\nBy posting to this page, you agree that you\xe2\x80\x99re 18+, and that it\xe2\x80\x99s ok for Nike to use your name/photos/Nike+ stats on Nike sites and social pages (Facebook/Twitter/Instagram/Tumblr).\n\nATHLETE ELIGIBILITY \nUS student athletes must read and agree to the below to participate. You are responsible for ensuring that your participation does not affect your eligibility as an amateur athlete. You confirm that you have checked with your amateur athletic association for the rules that apply to you. NIKE IS NOT RESPONSIBLE OR LIABLE FOR YOUR PARTICIPATION RESULTING IN YOUR INELIGIBILITY AS AN AMATEUR ATHLETE.'",b'Find Your Greatness',event,https://www.facebook.com/events/193754090756177/,2012-08-06 23:11:09,0,27,0
15087023444_10151003095343445,b'Always accurate. Always timely. Alex Morgan #findgreatness',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151003095298445/?type=3,2012-08-06 16:55:01,0,148,395
15087023444_10151002292348445,b'It has no rulebook. #findgreatness\r\n\r\nhttp://youtu.be/Xq6RS-5rB9U',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151002292218445/?type=3,2012-08-06 10:01:13,0,85,276
15087023444_10151000722658445,"b""A life's work in a single lap. #findgreatness""",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151000722608445/?type=3,2012-08-05 15:35:13,0,84,272
